FP400F.SPT

Emission Scan
Number of Scans 1
Start 5.200000e+002 nm  . End 7.500000e+002 nm  
Increment 1.000000e+000 nm  . Integration Time 1.000000e+000 sec
Excit Mono 4.000000e+002 nm  

 1000.000
 1000.000
 1000.000
 1000.000
Acquisition Mode s. Auto Zero No
Blank Subtraction File 
Correction Factor File 
...............................................................................
5.200000e+002	2.812600e+005
5.210000e+002	2.905500e+005
5.220000e+002	3.020470e+005
5.230000e+002	3.159860e+005
5.240000e+002	3.293770e+005
5.250000e+002	3.441320e+005
5.260000e+002	3.614100e+005
5.270000e+002	3.783910e+005
5.280000e+002	3.988460e+005
5.290000e+002	4.205840e+005
5.300000e+002	4.420270e+005
5.310000e+002	4.651630e+005
5.320000e+002	4.933280e+005
5.330000e+002	5.222920e+005
5.340000e+002	5.528490e+005
5.350000e+002	5.870600e+005
5.360000e+002	6.248000e+005
5.370000e+002	6.628270e+005
5.380000e+002	7.013520e+005
5.390000e+002	7.457590e+005
5.400000e+002	7.926380e+005
5.410000e+002	8.426180e+005
5.420000e+002	8.940710e+005
5.430000e+002	9.507410e+005
5.440000e+002	1.012320e+006
5.450000e+002	1.076911e+006
5.460000e+002	1.145606e+006
5.470000e+002	1.222644e+006
5.480000e+002	1.302185e+006
5.490000e+002	1.385450e+006
5.500000e+002	1.478618e+006
5.510000e+002	1.570136e+006
5.520000e+002	1.662612e+006
5.530000e+002	1.767730e+006
5.540000e+002	1.870493e+006
5.550000e+002	1.980498e+006
5.560000e+002	2.094895e+006
5.570000e+002	2.212867e+006
5.580000e+002	2.334850e+006
5.590000e+002	2.458751e+006
5.600000e+002	2.583630e+006
5.610000e+002	2.712675e+006
5.620000e+002	2.841160e+006
5.630000e+002	2.968633e+006
5.640000e+002	3.104770e+006
5.650000e+002	3.251384e+006
5.660000e+002	3.382468e+006
5.670000e+002	3.529320e+006
5.680000e+002	3.677644e+006
5.690000e+002	3.823054e+006
5.700000e+002	3.964066e+006
5.710000e+002	4.108313e+006
5.720000e+002	4.253577e+006
