428	64.902	0	-0.003	-0.003
429	64.594	-0.009	-0.003	-0.003
430	64.133	-0.003	0	0
431	63.62	0	-0.003	-0.003
432	63.13	0	0	0
433	62.811	-0.009	0	-0.003
434	62.141	0	0	0
435	61.8	-0.003	0	-0.003
436	61.166	0	-0.003	0
437	60.657	0	0	-0.003
438	60.301	-0.003	0	0
439	59.634	0	0	0
440	59.123	0	0	-0.003
441	58.641	-0.003	-0.003	-0.003
442	58.142	-0.003	-0.003	-0.003
443	57.825	-0.003	-0.003	0
444	57.079	0	-0.003	0
445	56.523	-0.003	0	-0.003
446	55.864	0	-0.003	-0.003
447	55.128	0	0	-0.003
448	54.376	-0.003	0	-0.003
449	53.554	0	-0.003	-0.003
450	52.826	-0.003	-0.003	-0.003
451	51.981	0.003	-0.003	-0.003
452	51.196	0	0	-0.003
453	50.51	0	0	-0.003
454	49.832	-0.003	0	-0.003
455	49.02	-0.003	-0.003	-0.003
456	48.123	0	0	0
457	47.357	-0.003	0	0
458	46.487	0	-0.003	0
459	45.467	0	0	-0.003
460	44.54	0	-0.003	0
461	43.477	0.003	0	0
462	42.589	-0.003	0	0
463	41.412	0.003	-0.003	0.003
464	40.23	-0.003	-0.003	0
465	39.041	0	0	0
466	37.788	0	0	0
467	36.424	-0.003	0	0
468	34.993	0.003	0	0
469	33.591	0	0	-0.003
470	32.1	0	0	0.003
471	30.577	-0.003	0	0
472	29.042	-0.003	0	0
473	27.505	0	0	0
474	26.164	0	0	0
475	24.706	0	-0.003	0
476	23.296	0	0	0
477	21.941	0	0	0
478	20.613	0	0.003	0
479	19.299	0	0	-0.003
480	17.967	0.009	-0.003	0
481	16.772	0.009	0	0
482	15.636	0.031	0	0.003
483	14.481	0.079	0	0
484	13.33	0.172	-0.003	0
485	12.306	0.365	0	0
486	11.337	0.731	0.003	0
487	10.393	1.443	0	0
488	9.537	2.681	0	0
489	8.759	4.564	0	0
490	8.009	7.285	0	0
491	7.336	10.869	0	0
492	6.68	15.433	0	0
493	6.157	20.595	-0.003	0
494	5.641	26.355	0	0.003
495	5.179	32.222	0	0
496	4.776	37.77	0	0
497	4.395	43.158	0.003	0
498	4.063	48.135	0	-0.003
499	3.738	52.765	0	0.003
500	3.458	56.773	-0.003	0
501	3.177	60.365	0	0
502	2.928	63.589	0.003	-0.003
503	2.646	66.116	-0.003	0
504	2.382	68.321	0	0
505	2.132	70.302	0	-0.003
506	1.843	72.008	0	0
507	1.628	73.383	0	0
508	1.414	74.533	0	0
509	1.244	75.632	0	0
510	1.085	76.515	0	0
511	0.949	77.324	0	-0.003
512	0.839	77.917	0	-0.003
513	0.735	78.528	-0.003	0
514	0.65	79.24	0	-0.003
515	0.569	79.811	-0.003	0
516	0.496	80.254	0	-0.003
517	0.432	80.602	0	0
518	0.371	80.893	0	0
519	0.311	81.247	0	0
520	0.269	81.601	0	0
521	0.224	81.923	0	0
522	0.192	82.037	0	-0.003
523	0.16	82.46	0.003	0
524	0.134	82.579	0.003	-0.003
525	0.111	82.819	0.003	0
526	0.096	83.093	0.02	0
527	0.079	83.102	0.047	0
528	0.063	83.415	0.084	-0.003
529	0.056	83.559	0.165	0
530	0.047	83.566	0.267	0
531	0.037	83.6	0.641	0
532	0.037	83.911	1.144	0
533	0.031	84.074	2.046	0
534	0.021	84.021	3.494	0
535	0.026	84.404	5.696	0
536	0.02	84.286	8.557	0
537	0.02	84.441	12.306	0
538	0.015	84.431	16.687	0
539	0.015	84.604	21.84	0.003
540	0.02	84.872	27.448	0
541	0.015	84.747	33.218	0.009
542	0.02	84.706	38.696	0.015
543	0.015	84.897	44.267	0.031
544	0.02	85.103	49.217	0.063
545	0.02	85.005	53.995	0.105
546	0.02	85.077	58.336	0.204
547	0.026	85.205	62.129	0.362
548	0.031	85.231	65.662	0.671
549	0.031	85.197	68.53	1.147
550	0.031	85.292	70.895	1.903
551	0.037	85.231	72.971	3.008
552	0.041	85.571	74.783	4.608
553	0.047	85.408	76.579	6.805
554	0.052	85.495	77.744	9.715
555	0.058	85.353	79.002	13.152
556	0.073	85.599	79.767	17.241
557	0.073	85.614	80.727	21.603
558	0.073	85.837	81.511	26.48
559	0.079	85.709	82.065	31.421
560	0.078	85.753	82.698	36.525
561	0.084	85.786	83.159	41.576
562	0.084	85.809	83.577	46.06
563	0.084	85.832	83.865	50.478
564	0.078	85.898	84.158	54.355
565	0.072	85.767	84.477	58.327
566	0.072	86.052	84.578	61.685
567	0.063	85.951	84.984	64.809
568	0.056	86.082	85.26	67.659
569	0.052	86.11	85.518	70.111
570	0.046	86.014	85.57	72.182
571	0.041	85.962	85.55	74.06
572	0.031	86.06	85.899	75.731
573	0.024	86.18	85.899	77.44
574	0.02	86.214	86.134	78.456
575	0.02	85.965	86.221	79.807
576	0.009	86.218	86.171	80.545
577	0.009	86.118	86.47	81.685
578	0.009	86.241	86.383	82.401
579	0.003	86.06	86.563	83.116
580	0.003	86.18	86.411	83.719
581	0	86.212	86.624	84.177
582	0.003	86.267	86.826	84.828
583	0.003	86.263	86.781	85.168
584	0	86.183	87.056	85.555
585	0.003	86.337	86.871	86.127
586	0.003	86.25	87.021	86.29
587	0.003	86.304	86.992	86.661
588	0.003	86.378	87.131	86.693
589	0	86.263	87.192	87.163
590	0.003	86.432	87.215	87.241
591	0	86.285	87.225	87.448
592	0.003	86.482	87.253	87.717
593	0	86.369	87.32	87.842
594	0	86.449	87.352	87.935
595	0	86.449	87.317	88.168
596	0	86.464	87.477	88.263
597	0	86.395	87.399	88.318
598	0	86.481	87.526	88.565
599	0	86.469	87.541	88.692
600	0	86.549	87.54	88.82
601	0	86.539	87.785	88.895
602	0	86.54	87.601	88.948
603	0	86.313	87.685	88.918
604	0	86.583	87.689	89.105
605	0	86.56	87.762	89.078
606	0	86.534	87.888	89.29
607	-0.003	86.542	87.686	89.236
608	0	86.481	87.717	89.401
609	0.003	86.662	87.811	89.337
610	0	86.505	87.79	89.253
611	0	86.543	87.846	89.427
612	0	86.623	87.749	89.5
613	-0.003	86.534	87.915	89.575
614	0.003	86.676	87.805	89.656
615	0	86.551	88.034	89.572
616	0	86.728	87.926	89.688
617	0.003	86.629	87.994	89.754
618	0	86.565	88.06	89.671
619	0	86.551	87.856	89.674
620	0	86.51	88.025	89.824
621	0	86.687	87.894	89.827
622	0	86.502	88.1	89.873
623	0	86.513	87.909	89.883
624	0	86.578	87.971	89.882
625	0	86.491	88.074	89.932
626	0	86.603	88.083	90.01
627	0	86.351	88.036	90.027
628	0.003	86.626	88.074	90.152
629	0	86.577	88.052	89.975
630	0	86.635	88.165	90.086
631	0	86.595	88.011	89.964
632	0	86.696	88.145	90.109
633	0.003	86.649	88.007	89.987
634	0	86.797	88.17	90.067
635	0.003	86.639	88.136	90.059
636	0.003	86.731	88.124	90.092
637	0	86.58	88.103	90.259
638	0	86.891	88.385	90.134
639	0	86.742	88.362	90.34
640	0.003	86.833	88.326	90.259
641	0	86.694	88.269	90.164
642	0	86.792	88.234	90.326
643	0	86.757	88.066	90.224
644	0	86.642	88.246	90.26
645	0	86.736	88.211	90.273
646	0	86.807	88.396	90.346
647	0	86.598	88.109	90.221
648	-0.003	86.717	88.104	90.236
649	0	86.589	88.242	90.338
650	0	86.801	88.268	90.254
651	0	86.717	88.428	90.382
652	0	86.819	88.489	90.358
653	0	86.731	88.301	90.43
654	0	86.726	88.451	90.533
655	0	86.833	88.293	90.54
656	0	86.803	88.501	90.369
657	0	86.705	88.309	90.466
658	0	86.711	88.493	90.431
659	0	86.543	88.313	90.462
660	0	86.65	88.309	90.222
661	0	86.542	88.234	90.453
662	0	86.748	88.448	90.277
663	0	86.664	88.35	90.402
664	0	86.748	88.35	90.384
665	-0.003	86.649	88.309	90.302
666	0	86.485	88.371	90.436
667	0	86.583	88.135	90.363
668	0	86.635	88.466	90.453
669	0	86.813	88.428	90.511
670	0	86.717	88.506	90.492
671	0	86.848	88.327	90.55
672	0	86.61	88.319	90.413
673	0.003	86.632	88.367	90.45
674	0.003	86.696	88.493	90.492
675	0.003	86.78	88.49	90.579
676	0.003	86.661	88.315	90.356
677	0.003	86.629	88.297	90.471
678	0.015	86.673	88.477	90.582
679	0.015	86.635	88.412	90.628
680	0.018	86.584	88.536	90.546
681	0.024	86.554	88.33	90.485
682	0.037	86.765	88.58	90.611
683	0.046	86.754	88.419	90.594
684	0.052	86.671	88.354	90.46
685	0.067	86.617	88.371	90.588
686	0.082	86.909	88.541	90.561
687	0.104	86.736	88.512	90.613
688	0.119	86.772	88.417	90.533
689	0.15	86.853	88.362	90.518
690	0.177	86.703	88.432	90.532
691	0.203	86.766	88.251	90.433
692	0.246	86.415	88.379	90.565
693	0.276	86.703	88.318	90.404
694	0.313	86.681	88.457	90.726
695	0.351	86.772	88.435	90.515
696	0.4	86.656	88.504	90.544
697	0.436	86.749	88.53	90.651
698	0.471	86.754	88.469	90.5
699	0.519	86.598	88.516	90.54
700	0.562	86.627	88.477	90.427
701	0.6	86.842	88.51	90.504
702	0.655	86.758	88.666	90.732
703	0.69	86.829	88.448	90.488
704	0.739	86.691	88.635	90.602
705	0.76	86.876	88.42	90.706
706	0.792	86.549	88.577	90.723
707	0.824	86.812	88.49	90.562
708	0.854	86.613	88.461	90.514
709	0.887	86.56	88.559	90.526
710	0.902	86.58	88.495	90.569
711	0.929	86.945	88.612	90.718
712	0.951	86.801	88.663	90.75
713	0.96	86.693	88.396	90.459
714	0.972	86.613	88.474	90.596
715	0.977	86.707	88.391	90.434
716	1.003	86.621	88.438	90.472
717	0.996	86.679	88.396	90.338
718	1.019	86.612	88.429	90.633
719	1.007	86.682	88.3	90.5
720	1.018	86.635	88.397	90.538
721	1.019	86.543	88.467	90.652
722	1.019	86.88	88.667	90.517
723	1.015	86.763	88.731	90.822
724	1.009	86.603	88.463	90.527
725	1.018	86.658	88.568	90.527
726	1.003	86.649	88.605	90.404
727	1.003	86.678	88.423	90.466
728	1.003	86.612	88.586	90.697
729	0.996	86.801	88.396	90.538
730	0.983	86.603	88.664	90.587
731	0.987	86.795	88.739	90.572
732	0.974	86.583	88.503	90.529
733	0.974	86.661	88.599	90.497
734	0.963	86.569	88.402	90.457
735	0.954	86.696	88.605	90.703
736	0.949	86.72	88.576	90.695
737	0.943	86.781	88.597	90.837
738	0.94	86.816	88.655	90.756
739	0.928	86.856	88.49	90.567
740	0.934	86.676	88.625	90.506
741	0.917	86.745	88.417	90.611
742	0.906	86.774	88.582	90.631
743	0.891	86.882	88.562	90.604
744	0.89	86.424	88.467	90.436
745	0.888	86.484	88.489	90.459
746	0.867	86.627	88.509	90.419
747	0.868	86.601	88.466	90.623
748	0.862	86.874	88.606	90.599
749	0.853	86.725	88.725	90.721
750	0.847	86.848	88.676	90.501
751	0.841	86.656	88.553	90.503
752	0.836	86.633	88.591	90.485
753	0.809	86.789	88.397	90.703
754	0.819	86.763	88.53	90.622
755	0.804	86.789	88.49	90.712
756	0.797	86.699	88.448	90.398
757	0.8	86.513	88.335	90.53
758	0.798	86.685	88.399	90.398
759	0.778	86.632	88.455	90.695
760	0.777	86.862	88.487	90.559
761	0.761	86.554	88.477	90.578
762	0.755	86.668	88.509	90.292
763	0.751	86.699	88.089	90.459
764	0.752	86.673	88.393	90.465
765	0.755	86.568	88.533	90.497
766	0.755	86.731	88.519	90.514
767	0.717	86.62	88.339	90.5
768	0.74	86.549	88.553	90.375
769	0.729	86.577	88.385	90.396
770	0.717	86.604	88.326	90.364
771	0.723	86.577	88.626	90.504
772	0.719	86.87	88.371	90.382
773	0.719	86.542	88.513	90.489
774	0.682	86.902	88.589	90.547
775	0.702	86.533	88.467	90.44
776	0.687	86.687	88.22	90.428
777	0.697	86.543	88.441	90.544
778	0.691	86.51	88.512	90.329
779	0.676	86.644	88.272	90.341
780	0.688	86.751	88.506	90.451
781	0.687	86.504	88.336	90.53
782	0.658	86.557	88.269	90.21
783	0.665	86.391	88.382	90.285
784	0.67	86.674	88.379	90.363
785	0.671	86.456	88.39	90.604
786	0.655	86.679	88.326	90.239
787	0.664	86.557	88.26	90.051
788	0.656	86.316	88.237	90.379
789	0.659	86.559	88.165	90.195
790	0.661	86.53	88.345	90.411
791	0.648	86.78	88.301	90.524
792	0.65	86.667	88.528	90.097
793	0.65	86.484	88.242	90.353
794	0.644	86.421	88.496	89.886
795	0.629	86.429	88.577	90.428
796	0.633	86.923	88.411	90.187
797	0.65	86.54	88.318	90.424
798	0.621	86.62	88.052	90.211
799	0.639	86.664	88.084	90.44
800	0.635	86.324	88.132	89.96
